GID_1,GID_2,POP_ZONE,LPC,LPC_PCT_CHANGE,YEAR,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,FOREST_GROWTH,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.1_1,VNM.1.11_1,rural,0.027522464433026396,36.52942753599711,2018,0.9483770535715808,4.6159043840696246,1.941426587127847e-12,33.53384694653319,72623.390625,1.694315603750085,5.597596336226599e-05,0.0347654226466539,9.786119515144615e-05,7.178307955817509,54.4969512195122,83.38414634146342,42.86585365853659,14.786585365853657,47.012195121951216,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,0.024400874214038623,-11.341972033732295,2019,1.4899437773257196,1.2509433445065055,1.3702514078974384e-12,-29.42038514448321,72372.546875,-0.34540352335690194,5.442217460687744e-05,0.0356226822529597,0.000101993976187,7.124745971725011,26.676829268292682,89.17682926829268,66.1890243902439,76.67682926829268,77.34756097560975,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,0.026576910968373956,8.917863906217693,2020,0.0494603286725237,-0.6657297598896217,7.232415766892542e-13,-47.21832997062771,73023.89979687499,0.8999999999999897,5.496835030667386e-05,0.0367711080135697,0.0001160926137637,-0.16000000000000458,53.50609756097561,50.838414634146346,58.29268292682928,33.15548780487805,47.428861788617894,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,0.037582819073616464,41.41153995789555,2021,-10.728315220061269,-2.362187623363099,7.660068215890871e-13,5.912995917020858,73608.09099525,0.8000000000000007,5.7340221943071495e-05,0.0348656807865754,9.663901709687264e-05,-0.16100000000000003,47.484756097560975,52.21036585365854,67.59146341463415,63.1859756097561,60.9959349593496,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,0.04393135019984795,15.153397629099818,2018,0.9492047522354996,4.356411702170049,1.270098658778119e-12,36.310547580100994,137403.903320313,0.02035572408043418,5.596082665969198e-05,0.0347421281719783,9.762949549464736e-05,7.281734992729172,44.93487698986975,84.22575976845152,43.41534008683069,16.13603473227207,47.92571152918476,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,0.04739719787474223,7.889235498403324,2019,1.5011074704297522,1.2509433445065055,8.952998163087999e-13,-29.50942746683074,137396.9921875,-0.005029793656508019,5.435925215718963e-05,0.0356084545243314,0.0001015993924335,7.180434586898965,45.875542691751086,92.76410998552822,66.7149059334298,75.83212735166425,78.43704775687408,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,0.055269370394070615,16.608940765089898,2020,0.032312897581210365,-0.6657297598896217,4.784416896499324e-13,-46.56072960871557,137194.385742188,-0.1474606118273103,5.491465116841047e-05,0.0367383043790285,0.0001159419281922,-0.16000000000000458,58.90014471780029,49.782923299565844,58.929088277858185,31.403762662807523,46.70525808007717,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,0.0721971317438519,30.627744135832092,2021,-10.802842982897554,-2.362187623363099,5.065392564305061e-13,5.8727254309991705,138291.9408281255,0.8000000000000007,5.730415047225891e-05,0.0348479009042909,9.61393816674774e-05,-0.16100000000001113,51.66425470332851,6.657018813314037,68.27785817655572,64.03762662807524,46.32416787264833,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,0.06180673732032456,8.15032756051135,2018,0.9496194129273494,4.349539614845788,4.330576614626987e-13,40.82561051513303,65341.0791015625,-1.7916447887331044,5.589398405275013e-05,0.0346392614209768,9.66063262137394e-05,7.7139294545300885,34.47761194029851,80.8955223880597,48.8955223880597,16.567164179104477,48.78606965174129,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,0.07235467285395443,17.06599634755559,2019,1.506700191473831,1.1531084713096718,3.063161431903064e-13,-29.266661128753434,65610.546875,0.41240178023178586,5.408139107405496e-05,0.0355456258819815,9.985693851334857e-05,7.4119855331227225,53.656716417910445,90.74626865671642,71.76119402985074,76.11940298507463,79.54228855721394,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,0.08523795003000612,17.80572928863373,2020,0.023723896897154262,-0.5668323068162895,1.6310395755059174e-13,-46.75306503540709,66201.041796875,0.8999999999999897,5.4677519575548274e-05,0.0365934458512762,0.0001152765113762,-0.16000000000000458,58.88059701492537,50.223880597014926,65.01492537313433,31.119402985074625,48.78606965174129,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,0.10817830077581833,26.913306499905953,2021,-10.84018290322094,-2.417851602042187,1.7245320725920684e-13,5.732080232152037,66730.65013125,0.8000000000000007,5.714486141088304e-05,0.0347693862028755,9.39330269836879e-05,-0.16100000000000003,52.68656716417911,50.373134328358205,74.4179104477612,65.22388059701493,63.33830845771144,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.1_1,rural,0.00982875148650356,128.89271335803997,2018,1.2769420063296621,2.4439447939909265,9.775967852530622e-13,30.05601986565367,39181.7109375,1.6962009761925634,5.639511731614004e-05,0.0367529931589594,0.0001047948462298,-2.4659161029677024,57.46951219512195,2.2865853658536586,45.426829268292686,16.615853658536583,21.443089430894307,An Giang,Mekong River Delta,An Phu,#00AAAE
VNM.1_1,VNM.1.1_1,rural,0.010138038769648852,3.1467606396396564,2019,1.6927300829263636,2.3622279981466487,7.001953593311805e-13,-28.375852918754553,38730.171875,-1.152423035380623,5.636378782199575e-05,0.0360829472688077,0.0001066664094,-6.4543468659353564,31.402439024390247,1.676829268292683,67.04268292682929,65.54878048780488,44.75609756097561,An Giang,Mekong River Delta,An Phu,#00AAAE
VNM.1_1,VNM.1.1_1,rural,0.012803020070880907,26.286951172552687,2020,-0.3818835256495401,-1.6443119274507367,3.6972850599403347e-13,-47.19637868677188,39078.743421875,0.8999999999999897,5.705146158671167e-05,0.0370241819914576,0.0001228048691618,-0.16000000000000458,57.6219512195122,50.838414634146346,59.54268292682927,43.21646341463415,51.19918699186992,An Giang,Mekong River Delta,An Phu,#00AAAE
VNM.1_1,VNM.1.1_1,rural,0.013932911222034694,8.82519237569268,2021,-11.270384600037564,-0.31126092135972394,3.9329152362676326e-13,6.373059488442601,39391.373369249995,0.8000000000000007,6.015618587616319e-05,0.0345012341606311,0.0001071168830437,-0.16100000000000003,19.893292682926827,52.21036585365854,69.08536585365854,57.39329268292683,59.5630081300813,An Giang,Mekong River Delta,An Phu,#00AAAE
VNM.1_1,VNM.1.1_1,total,0.02864916876870019,56.7467330567057,2018,1.272892349674648,2.4439447939909265,5.029424686184484e-13,32.27184514699797,178109.147460938,-0.007463374747762597,5.641650623418136e-05,0.0368854521821019,0.0001049156660496,0.9161238788823134,58.03183791606368,17.51085383502171,47.00434153400869,16.425470332850942,26.980221900627107,An Giang,Mekong River Delta,An Phu,#00AAAE
VNM.1_1,VNM.1.1_1,total,0.03199784196967712,11.688552739566482,2019,1.693229987442857,2.3622279981466487,3.566452310479038e-13,-29.088264900837256,177825.374023438,-0.15932558296155586,5.649081701306496e-05,0.0361460164446687,0.0001060434807287,-3.0146236117829295,44.066570188133134,3.183791606367583,69.92764109985528,65.62952243125905,46.2469850458273,An Giang,Mekong River Delta,An Phu,#00AAAE
