GID_1,GID_2,POP_ZONE,YEAR,LUMINOSITY_SUM,LOG_LUMINOSITY_SUM,LUMINOSITY_PCT_CHANGE,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,MEAN_FOREST_COVERAGE,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.1_1,VNM.1.11_1,rural,2018,1998.8022079467783,7.600303384105611,38.84263453868204,0.9483770535715808,4.6159043840696246,1.941426587127847e-12,33.53384694653319,72623.390625,1.694315603750085,5.597596336226599e-05,0.0347654226466539,9.786119515144615e-05,15.427975150456222,74.77134146341463,26.21951219512195,42.86585365853659,14.786585365853657,27.95731707317073,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,2019,1765.9778137207031,7.4764598180729305,-11.648195769467273,1.4899437773257196,1.2509433445065055,1.3702514078974384e-12,-29.42038514448321,72372.546875,-0.34540352335690194,5.442217460687744e-05,0.0356226822529597,0.000101993976187,16.527179188507088,46.836890243902445,26.52439024390244,66.1890243902439,76.67682926829268,56.46341463414633,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,2020,1940.776260375976,7.570843306239448,9.89811113691137,0.0494603286725237,-0.6657297598896217,7.232415766892542e-13,-47.21832997062771,73023.89979687499,0.8999999999999897,5.496835030667386e-05,0.0367711080135697,0.0001160926137637,16.500735701805475,67.62576219512195,26.52439024390244,58.29268292682928,33.15548780487805,39.32418699186992,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,rural,2021,2766.437149047851,7.9253155434998845,42.54281678568781,-10.728315220061269,-2.362187623363099,7.660068215890871e-13,5.912995917020858,73608.09099525,0.8000000000000007,5.7340221943071495e-05,0.0348656807865754,9.663901709687264e-05,16.474169517325567,65.26295731707317,26.52439024390244,67.59146341463415,63.1859756097561,52.4339430894309,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,2018,6036.382926940921,8.705560258389212,15.176837766362784,0.9492047522354996,4.356411702170049,1.270098658778119e-12,36.310547580100994,137403.903320313,0.02035572408043418,5.596082665969198e-05,0.0347421281719783,9.762949549464736e-05,15.701853584725349,49.31259044862518,31.982633863965265,43.41534008683069,16.13603473227207,30.51133622768934,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,2019,6512.2798233032245,8.781444877168147,7.88380893197369,1.5011074704297522,1.2509433445065055,8.952998163087999e-13,-29.50942746683074,137396.9921875,-0.005029793656508019,5.435925215718963e-05,0.0356084545243314,0.0001015993924335,16.829314910307204,50.03617945007236,32.850940665701884,66.7149059334298,75.83212735166425,58.46599131693198,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,2020,7582.702590942383,8.933624957430984,16.436989759082678,0.032312897581210365,-0.6657297598896217,4.784416896499324e-13,-46.56072960871557,137194.385742188,-0.1474606118273103,5.491465116841047e-05,0.0367383043790285,0.0001159419281922,16.802388006450713,56.25904486251809,32.850940665701884,58.929088277858185,31.403762662807523,41.0612638687892,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,total,2021,9984.35366821289,9.2087745134807,31.67275847188449,-10.802842982897554,-2.362187623363099,5.065392564305061e-13,5.8727254309991705,138291.9408281255,0.8000000000000007,5.730415047225891e-05,0.0348479009042909,9.61393816674774e-05,16.775336161760325,55.31837916063675,32.850940665701884,68.27785817655572,64.03762662807524,55.05547515677762,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,2018,4038.5807189941424,8.303648602052705,6.21268697572519,0.9496194129273494,4.349539614845788,4.330576614626987e-13,40.82561051513303,65341.0791015625,-1.7916447887331044,5.589398405275013e-05,0.0346392614209768,9.66063262137394e-05,16.953209890231733,32.723880597014926,43.43283582089552,48.8955223880597,16.567164179104477,36.298507462686565,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,2019,4747.302009582521,8.465331737674097,17.54877121200378,1.506700191473831,1.1531084713096718,3.063161431903064e-13,-29.266661128753434,65610.546875,0.41240178023178586,5.408139107405496e-05,0.0355456258819815,9.985693851334857e-05,18.20977935469564,56.6044776119403,44.02985074626866,71.76119402985074,76.11940298507463,63.97014925373134,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,2020,5642.926330566407,8.638158062871767,18.86596469270443,0.023723896897154262,-0.5668323068162895,1.6310395755059174e-13,-46.75306503540709,66201.041796875,0.8999999999999897,5.4677519575548274e-05,0.0365934458512762,0.0001152765113762,18.180643707728127,54.60820895522389,44.02985074626866,65.01492537313433,31.119402985074625,46.72139303482587,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.11_1,urban,2021,7218.91651916504,8.884460154028114,27.928597615422767,-10.84018290322094,-2.417851602042187,1.7245320725920684e-13,5.732080232152037,66730.65013125,0.8000000000000007,5.714486141088304e-05,0.0347693862028755,9.39330269836879e-05,18.151372871358685,51.39925373134328,44.02985074626866,74.4179104477612,65.22388059701493,61.223880597014926,An Giang,Mekong River Delta,Tri Ton,#00AAAE
VNM.1_1,VNM.1.1_1,rural,2018,385.1171283721924,5.953547517557524,132.77509302921874,1.2769420063296621,2.4439447939909265,9.775967852530622e-13,30.05601986565367,39181.7109375,1.6962009761925634,5.639511731614004e-05,0.0367529931589594,0.0001047948462298,10.200048703275296,59.14634146341463,18.29268292682927,45.426829268292686,16.615853658536583,26.77845528455284,An Giang,Mekong River Delta,An Phu,#00AAAE
