GID_1,GID_2,POP_ZONE,YEAR,LLPC,LLPC_PCT_CHANGE,LOG_LUMINOSITY_SUM,LUMINOSITY_PCT_CHANGE,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,ECON_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.52_1,VNM.52.1_1,total,2018,0.00010108366102664741,-10.90058847433043,6.7560079858855495,57.208243445071005,15.469352264011249,-2.869382475621496,0.0024419119514443757,-7.088061476193241,66835.8062744141,4.943689526827755,55.11064061232478,45.510979550036396,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.1_1,urban,2017,0.003267297415650081,,6.513918964841751,251.11625274606843,-2.325318399888965,-1.3892610113043324,0.0007310612013303782,,1993.671875,,,,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.1_1,urban,2019,0.0027371335441656866,-16.2263731775673,5.518361768449031,-52.3776976234686,5.80918950187963,7.588068897663569,0.000726447410848704,-0.6311086504492525,2016.1098022460935,1.125457379795436,16.361396021387602,45.341175164474734,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.1_1,urban,2016,0.002640364078926243,-3.535430905288195,5.257971777795294,25.834494667452578,-0.9615936600411601,-1.5866195612243228,0.0008456890519016909,16.41435281786987,1991.38134765625,-1.226543046529227,30.863097116173414,77.25688073181297,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.1_1,urban,2015,0.002533908519482441,-4.031851527350505,5.028174454659686,88.62353817412124,2.9070890034006425,0.9794644851263579,0.000758110026062424,-10.355937048295583,1984.3551635742188,-0.3528296621990945,37.35451863435496,50.112715535641215,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.1_1,urban,2018,0.0031282607465265588,46.51782984579833,6.260230765606997,-22.40662989458625,0.5210517178908081,-1.9349576418797088,0.0007383371244388345,-7.172082867002483,2001.1857299804688,-2.7521088417134187,6.557087158601684,57.61127670919104,Son La,Northern Midlands and Mountain Areas,Bac Yen,#F05223
VNM.52_1,VNM.52.2_1,rural,2018,7.680675883223314e-05,,6.354688799166068,-18.0105463787968,0.8144823354714781,-3.438482513547636,0.0017597348363400623,,82736.0625,,,,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,rural,2017,8.036914097047714e-05,4.638110229368242,6.553268360537015,54.89600564537391,-2.3747363807136934,-0.9076646725817539,0.0017459507795459126,-0.7833030584777245,81539.609375,-1.4461083702164368,61.84984043446616,58.75541979028627,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,rural,2015,7.488145359233564e-05,-6.828102567572991,5.901252914613938,19.394844121697318,3.52488920872871,1.8088948879685596,0.0019024281951087465,8.962303943272133,78807.9375,-3.3501164598876865,45.098763948677224,54.42979396985332,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,rural,2016,7.662319608808034e-05,4.440503250751426,6.115684586101169,23.91574482962153,-1.4499801660032618,-0.025759795786117756,0.0021214995884702723,2.2582377737113246,79815.0546875,2.3004344224736517,70.0127677183633,59.291236711488935,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,rural,2019,7.602007151924838e-05,-0.787130529165947,6.402128317616945,4.858277929250399,5.475760744625591,7.364456773750727,0.001707497514683231,-19.514595997897956,84216.2890625,5.514290997146043,62.50691545541417,23.898124910345743,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,total,2019,7.778328092557089e-05,,8.260135566275316,8.55544572977529,5.430612605604668,7.518004831476821,0.0014643230300847678,,106194.229248047,,,,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,total,2018,7.860025781765365e-05,1.0503245457909038,8.178044689258506,1.2678462573625149,0.8314479573833022,-3.7171364806531826,0.0015134984110783997,3.358233120924492,104046.028808594,-2.022897529050538,34.10823933695978,66.86171850651554,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,total,2016,7.85691142602918e-05,-0.039622716548959325,7.896948547138794,8.842174527916114,-1.4644009283095283,0.2891712232641286,0.001822459367946222,20.41369548896197,100509.578369141,-3.398928800981682,36.77597897563084,82.34888418828365,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,total,2017,8.00155407459192e-05,1.8409606615082064,8.165445925459824,30.79975478764161,-2.3874998326243957,-1.0805018719876935,0.001509758271388068,-17.158193047153926,102048.250244141,1.530870888094782,54.23576341771559,53.501429809759976,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,total,2015,7.892301964711793e-05,1.810460003830583,7.812219840286869,20.04496345760327,3.5279099311963824,1.6484682655968363,0.0016391630928409902,-7.916426789614716,98985.3134765625,0.5737473985837127,57.35039185105597,35.390028211282115,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,urban,2017,0.00039018920795717734,,7.943341197449317,25.90777353572813,-2.39388403416938,-1.0805018719876935,0.0005748809717953707,,20357.6650390625,,,,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,urban,2019,0.00037091321599175405,-4.940165328083291,8.090859111835847,9.264350180334201,5.408031050395756,7.549697958048052,0.000536495889216049,-6.677048721832612,21813.34814453125,7.150540608048961,50.65001807479187,35.41484474451782,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,urban,2015,0.00038212023904859326,3.021467710950576,7.652599629537107,20.147061009933243,3.529420612786116,1.6484682655968363,0.0006154665549349834,14.719714970105336,20026.6796875,-8.190711692643937,30.66106432780677,59.42173557526709,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,urban,2016,0.00037557151771249207,-1.7137855226947107,7.71296170056221,6.2221076401618225,-1.4716125231643673,0.2891712232641286,0.0006742130797294727,9.545039340227856,20536.59912109375,2.5462005761845097,45.01246292673692,69.97890806518434,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.2_1,urban,2018,0.0003782798021223608,0.72111017000549,8.002259120709054,6.0688179339153825,0.8399357237199423,-3.7455094564782687,0.0005615472158645626,-16.71072057962999,21154.3388671875,3.0079943736119885,41.94215533424544,51.29217378971952,Son La,Northern Midlands and Mountain Areas,Moc Chau,#F05223
VNM.52_1,VNM.52.3_1,rural,2017,5.857928026883485e-05,,7.056625770710856,115.60111355192836,-2.2072019185144676,-2.168315424086542,0.0016153443232035426,,120462.828125,,,,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,rural,2016,5.3222977995832844e-05,-9.143680578560554,6.288365952779817,-4.962323152813908,-1.057021181956086,-2.4118504986181177,0.0019393729895938732,20.059417780830692,118151.3359375,-1.9188427031627153,45.5160328226246,78.73208891383966,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,rural,2015,5.4284883415771875e-05,1.99520105775024,6.339262727400289,20.236589517537638,2.597347407826378,3.7846798185737773,0.0017523308898757496,-9.644462448520141,116777.6796875,-1.162624391083178,55.54812554854349,34.61515833548475,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,rural,2018,5.8448413005055855e-05,6.622939235879599,7.166336173882115,11.595484667422351,0.4952505613995628,-1.6770149474664597,0.0016647975078669414,-15.798961090498665,122609.59375,9.199456828648579,72.49962974129495,44.805101732784145,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,rural,2019,5.635673029610291e-05,-3.5786817834934426,7.056663074757071,-10.38729678693201,6.699214764251482,8.455169094775616,0.001628097904850809,-2.2044484595099223,125214.203125,2.1243112348212856,57.459261680832874,36.70033261435729,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,total,2015,5.114425614731308e-05,,7.942592618713867,-22.315488331740386,1.1752326251515344,3.532382086375474,0.0014455996804667807,,155297.842163086,,,,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,total,2016,5.193186065022454e-05,1.539966679039928,8.195106902227058,37.812454966383235,1.5749355409575116,1.1477600437276525,0.0015909438408704957,10.054246854619088,157804.992919922,1.6144144193601218,69.35914355275432,57.85801666437479,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,total,2018,5.3542603261286245e-05,3.101646255100521,8.716658287888393,4.352421876209123,-6.240533533132798,-8.815041763853914,0.00137371961193348,-13.653796152739117,162798.552124023,3.164386063902924,64.67566246078205,70.69942897772033,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,total,2017,5.381899302106393e-05,4.4296448089953255,8.626638612820003,98.1880207969367,-3.480699536859,-5.862468337546234,0.0013316421872611956,-16.447921524281593,160289.85546875,4.906222799096849,74.44398951850638,66.4501531824408,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,total,2019,5.246176187821224e-05,-2.5218441792853485,8.674054631459121,15.304830320962036,4.872389435393409,6.7747818075990285,0.0013505642170740693,1.4209545172033655,165340.513183594,3.150952816117969,68.15121550255205,48.387719375169496,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,urban,2017,0.00020557148371710217,,8.393617381935059,43.1921219172748,-2.4148153175787113,-2.537171032545682,0.00046188445191082893,,40830.650390625,,,,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,urban,2019,0.00020525091292904047,-0.1559412727218823,8.453102906394388,-2.496134531988947,6.634585432856488,9.667210397821503,0.00047205555506592945,2.2020882307300926,41184.240234375,0.8659912109340029,37.751428448103766,45.814526626238745,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,urban,2018,0.00020566298571780153,0.20076538656055298,8.4783810693388,8.845981953834503,0.6681644724584102,-1.545326792738877,0.00047347063761148274,0.2997703406658614,41224.6328125,0.09807775473125169,40.637076976922344,61.948411768028436,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,urban,2016,0.00019764097060252358,-3.9005633839651055,8.03460032945413,37.195870020943914,-1.2129212337567918,-3.411862081400252,0.0005391668960279745,13.875466226989207,40652.50390625,-1.3878326311654199,48.56518583959109,80.97885483080047,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.3_1,urban,2015,0.00019544924202294557,-1.1089444526083625,7.718360902491672,4.180559504245718,2.8530113387249756,4.720685400282343,0.000503023167125134,-6.703625383737433,39490.35986328125,-2.858726846564741,27.9350451776003,37.715712279606805,Son La,Northern Midlands and Mountain Areas,Mai Son,#F05223
VNM.52_1,VNM.52.4_1,rural,2015,8.633975148070251e-05,-0.9688872642240276,7.925623591043314,6.633890642940199,2.2841261608492758,2.7163274510651148,0.002350273412027898,-8.353218291806218,91795.765625,1.8034063224924735,71.62580453044677,42.83618712402095,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,rural,2018,7.77500542506806e-05,-9.948716648717436,7.515983549021112,-25.516158582383852,0.8005189184537853,-2.3549672324714277,0.0021847905929006663,-7.041002901209148,96668.53125,5.308268406307559,65.55489878713827,49.03037152869386,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,rural,2017,8.278560491758533e-05,6.476587978535919,7.810571526871808,15.762447527587309,-2.399616294224294,-2.1036137407702715,0.002166112343861545,-0.8549217073624771,94346.9765625,-2.401561974181743,60.842948832143165,62.21551102061912,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,rural,2016,8.22068330335695e-05,-0.6991214047321503,7.664201487640044,-23.0044149971248,-1.0141807797871216,-3.8338058146503373,0.0025598655450101266,18.177875319552193,93230.7109375,-1.1831493341607269,52.59593451623973,85.61695504852034,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,rural,2019,7.26001721081805e-05,-11.685964014045025,7.166973283995281,-29.461411057158525,6.829583927469374,11.377653282438116,0.002128989475200546,-16.831980517471912,98718.40625,5.886145517198549,59.70364130161445,23.757701053499897,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,total,2016,7.719915999373987e-05,-4.958260695994332,8.09837027446867,-13.166827105502888,1.319320062169549,-0.5444513586394195,0.002372816430817912,-0.2258138642851959,104902.310791016,3.414079181476626,51.828994971444175,54.59403434613647,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,total,2015,8.065646301520317e-05,4.478420518751314,8.318540545468474,24.628891938241935,1.0892823347069314,4.237799994660962,0.002181474053261558,-8.063935122465338,103135.44921875,-1.6842923277313737,50.040933916734666,43.391390337804886,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,total,2017,7.714707497705743e-05,-4.351031407717754,8.21978900205111,-9.403222628009889,-3.6159894905169687,-6.678906366297809,0.002000255910852915,-8.30714177588776,106546.994873047,3.307830314542115,45.608768892424315,78.56780502287833,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,total,2019,6.844754854627351e-05,-11.276547339443576,7.517734393834789,,,,0.0019955306569359984,-0.23623246861956826,109832.047363281,3.083195818097173,,,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,total,2018,7.347483345669128e-05,7.344726023341952,7.9502770859621545,143.25740176311066,-0.9653781574688325,-1.4456343765105517,0.002035538046778395,2.0048496726091436,108204.084472656,-1.482229394523027,46.18993394045345,65.92557986319156,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,urban,2019,0.000570630245874258,,6.301660038490394,-45.46254333400653,6.958802650983187,11.149182552999214,0.0008151362285937699,,11043.333374023438,,,,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,urban,2015,0.0006383151864021348,11.861435845234114,7.195100001508999,11.658850149704625,2.485541222083132,3.670275876374185,0.0008198328702663655,0.5761787426253884,11272.017578125,2.070789646172244,41.130351803232,51.562673878419794,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,urban,2016,0.0006078846526825542,-4.767320967420874,7.055668819344216,-13.014711746298701,-1.1060419624866813,-4.065511738426963,0.0008835049297868018,7.766468243673752,11606.920471191406,2.971099811947897,32.83665678046318,76.79814138351624,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,urban,2017,0.00058700268417657,-7.067554878497573,7.12944095735533,7.656147010823999,-2.641036828489951,-2.724145065271233,0.0007207788301089837,-19.16063551410161,12145.499755859377,8.282724055416635,43.862651352695096,55.76822953721886,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.4_1,urban,2018,0.0006016132597483405,2.489013417760755,6.907942480601735,-19.86828572495383,1.1351201207181694,-1.5601603383777807,0.0007883477128260791,9.374426647197565,11482.364074707031,-5.45992914645137,9.756361713948655,65.32957075619768,Son La,Northern Midlands and Mountain Areas,Muong La,#F05223
VNM.52_1,VNM.52.5_1,rural,2015,6.235583474409911e-05,,5.411044477109346,-8.431605002029762,3.467751819814735,-0.287717165840895,0.0020318816568914945,,86776.875,,,,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,rural,2018,5.9918556021860774e-05,-3.9086618473485935,5.407668405521692,-38.098841448420316,0.8061721832927304,-4.55399441371076,0.001890352184596429,-6.96543875058091,90250.3125,4.002722499513833,49.96799906906382,55.32799867424649,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,rural,2019,5.854482329754046e-05,-2.2926666053486366,5.430750449695137,2.3350496048692326,4.729329273583249,9.446524313128313,0.001816565783939002,-3.9033150149838103,92762.265625,2.783317924799422,54.26802349298955,36.72181446076495,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,rural,2017,6.655137188476314e-05,13.675929204758663,5.887299695490674,36.82813453561891,-2.532540463811872,-0.9099898636567127,0.0019166709360615437,5.510681364121917,88462.484375,-4.635269763011463,48.91364374386041,70.37911958164185,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,rural,2016,6.271313730653135e-05,-2.2922637494837583,5.5737442356257265,17.66833474931271,-1.0252541240579283,0.6106254544411716,0.002186706770732756,-2.217764087140861,88876.8203125,3.7347388543290894,67.48496134358788,51.24659154703665,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,total,2015,6.0196461285498884e-05,-4.606685991726733,7.267207809835134,-20.230422404296366,3.423151218952314,-0.14631959364448388,0.0015276603165595656,-9.482216123412247,120724.834228516,1.6670549856073968,46.668093540502966,38.70969630488846,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,total,2019,5.835015138050705e-05,-3.0671402696500483,7.498861242754276,18.642509517142457,4.742200331800639,9.119543400012597,0.0013720510938623042,-10.18611408638983,128514.854980469,6.452707764508103,62.95436723096035,29.654815495068878,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,total,2017,6.135265422273761e-05,5.145664186286236,7.650001709015263,22.408143376615808,-2.543407668126363,-0.08339041443397033,0.0014227437623032877,3.6946633159472553,124689.009887695,-2.9769672100205202,36.14922090683637,73.62467589078778,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,total,2018,5.785965150889908e-05,-5.693319642141914,7.327916578766689,-27.536350078125427,0.7645066018372892,-4.533321161399018,0.0014094579568861348,-0.9338157558072435,126649.856811523,1.5725900186344344,39.539144219220816,59.46835643566634,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,total,2016,6.06939006313098e-05,4.898489791240457,7.447810996283503,19.79397262489202,-0.9457415437333805,-0.09437561450951204,0.0016568240205562456,17.550439334608313,122711.028930664,-3.1100136865694683,41.87746023800314,78.90389705631011,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,urban,2016,0.00021724633817224987,,7.281856247877406,20.170983651462436,-0.9054971077316121,-0.09437561450951204,0.00026737872740907967,,33518.890625,,,,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,urban,2018,0.00019864128926133003,-8.564033376787371,7.1701936103899735,-25.334109228503454,0.7434399662068492,-4.533321161399018,0.00021891710274672102,-18.124712138454502,36096.189453125,7.689093463620567,36.96249421773619,43.488981594199565,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,urban,2017,0.00020775249049197352,4.5867610226074,7.462340424698297,19.779716837140615,-2.548901339318388,-0.08339041443397033,0.00021844269531330287,-0.21670642789706207,35919.37890625,-0.4898316125712121,39.63770772545337,56.173458740051416,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,urban,2019,0.0002077304427507592,-0.010612503928164596,7.364334287831927,21.426709092973773,4.748712151083123,9.119543400012597,0.00022057028125667473,0.9739789835134349,35451.396484375,-1.3028689140100136,39.74599521962221,37.925985733417775,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.5_1,urban,2015,0.0002111716446391238,1.6565708149447689,7.0981108414763945,-22.075550074880045,3.4005917579451594,-0.14631959364448388,0.0002411404647420498,9.325908897689539,33612.9921875,-5.185703467803493,16.97320070245735,56.32667026322065,Son La,Northern Midlands and Mountain Areas,Phu Yen,#F05223
VNM.52_1,VNM.52.6_1,rural,2016,7.977379586079174e-05,,4.39521207088394,-18.53448568862932,-0.46994799221607986,-5.148478598724992,0.003174139410521193,,55095.9375,,,,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,rural,2017,9.293110070126222e-05,16.49326661530621,5.17613089867572,118.34775839728296,-2.260466951010065,-2.1780020285448565,0.0027122611519883343,-14.551290879092749,55698.5859375,1.0938164678657047,64.91988639544768,48.97898829914514,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,rural,2018,8.757839633876722e-05,-5.759863298834578,5.036301049218904,-13.04938302400206,0.12373431929730838,-3.446028941635937,0.0027233770995331815,0.40984060611930495,57506.203125,3.24535561733712,45.96127093945212,74.15386034869421,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,rural,2019,7.669360902443271e-05,-12.42862140593488,4.523969654848109,-40.09027825006297,6.16616606724989,14.217928620816922,0.002649100953432181,-2.7273544348203727,58987.5703125,2.5760128594822795,38.78208352193666,38.35301062089286,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,rural,2015,8.449730839162506e-05,8.356434087742247,4.600202463456852,57.31872467472776,1.4111598043482276,2.2752936395553425,0.0029119138400770165,-9.597060978514039,54442.0,2.3712152646252704,62.53030049734609,53.42544810274781,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,total,2019,8.447770148753781e-05,,5.990193530753993,,,,0.002252270815388759,,70908.576171875,,,,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,total,2015,9.716662399811106e-05,15.020440053574525,6.460614807659123,4.897804725630905,2.841174564104554,6.940088998822236,0.0024364226067327462,8.176272146571396,66490.0615234375,-6.231283840374235,27.268375703957744,47.21949438120758,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,total,2017,9.323172055302483e-05,-4.049645118021927,6.412798405769653,88.33097279066864,-2.3205618120883287,-2.705764126678456,0.002244077780483802,-7.894559249180489,68783.439453125,3.4492041022989417,51.90795938421225,67.78413177277054,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,total,2016,8.542050300271692e-05,-8.378283167975365,5.779767683212819,-11.097235516165115,1.003637596057838,-1.9529675016124015,0.0026413681328278545,17.703947510161644,67662.5339355469,-1.6296153936035451,21.461068511228927,78.17103617033547,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,total,2018,9.011842757333845e-05,-0.1801254848035061,6.2930890679530265,276.6730659160868,-1.1894066523097768,-4.502033198225853,0.0022920020523371164,-14.45861763093318,69831.3234863281,6.902206396641053,56.950329574536724,59.96184859011175,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,urban,2018,0.0009939186699526956,,5.960803494278183,-10.534774560636839,0.22288600224309452,-3.917157998463805,0.0005738364375331416,,5997.27490234375,,,,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,urban,2015,0.0010424341514859953,8.443774946813697,6.293326145832961,79.21887403098884,1.4884070809985994,2.014547273373468,0.0005741830040241602,-8.483408843295692,6037.14501953125,1.6360980616505927,48.11651749023879,53.59205215543001,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,urban,2016,0.0009223657702437234,-11.518078247063734,5.495618519654933,-54.96398244184824,-0.4440806228826366,-3.88916569354949,0.0006442066702899518,12.195356841813677,5958.177001953125,-1.308035790471307,12.598599103931344,78.07667567468235,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,urban,2017,0.0009617183145373724,4.266479260527034,6.072123673064637,77.9807395029332,-2.3501877079511346,-2.705764126678456,0.0005203323493056676,-19.228972113643206,6313.82763671875,5.969118316710653,51.61528668498049,50.77984041947693,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.6_1,urban,2019,0.0009938486941381435,3.3409345662952505,5.731044266272292,-20.527507302494207,6.4118911842814486,15.034631506957009,0.0005965984602601371,14.657191899800036,5766.515869140625,-8.668462287363909,6.01047528609428,48.6917035351714,Son La,Northern Midlands and Mountain Areas,Quynh Nhai,#F05223
VNM.52_1,VNM.52.7_1,rural,2019,9.915518126663973e-05,,4.333423041937614,79.38530548255329,7.921596756527238,7.73116636017217,0.005316457217550987,,43703.4453125,,,,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,rural,2018,8.782178682387802e-05,-11.42995685952598,3.7490571908945878,-46.302073062751425,-0.3291272179987481,-4.620231714411183,0.0054284007403738194,2.10560375532185,42689.375,-2.3203440947250797,19.36677827321919,90.3153562491831,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,rural,2015,8.619987788645448e-05,19.709378180452042,3.472110204733461,90.06779073679623,1.2833478087088457,2.125734563013104,0.005754842139387072,-7.787437317068601,40279.7578125,2.493022423664115,58.29241024783717,59.790175127712224,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,rural,2016,9.2384863301348e-05,7.17516725840448,3.788731392501319,37.248256025605954,-0.739795224914408,0.3814785889503014,0.006395407280519257,11.130889877031613,41010.3046875,1.8136823920358536,55.204106865298044,68.81634509138217,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,rural,2017,0.00010537691679937016,14.062967713275377,4.370852980633544,78.98316911337267,-1.5078602032875477,1.5174786908198623,0.005223223787150866,-18.32851985735018,41478.27734375,1.1411099230205002,57.185029851733844,36.15629345811627,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,total,2019,0.00013799100267731097,,6.524496416821882,102.33124741430122,7.855405881971977,5.297810933422564,0.004977565003212912,,47282.0422363281,,,,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,total,2018,0.0001249231563944225,-9.470071257795965,5.819760409791489,-14.336243432658014,-0.09780965200166802,-2.7384029851287517,0.005038566090144362,1.2255206489935278,46586.7224121094,-1.4705790852757916,13.040985458644743,68.05826189684856,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,total,2016,0.00012308504266796824,-1.4713955198592088,5.557100000484811,76.02314427423123,-0.6818957886858712,0.509491692653774,0.005883979409672661,16.77884748166669,45148.458984375,-3.0872818547126313,31.213622608022934,81.21384267868918,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
VNM.52_1,VNM.52.7_1,total,2017,0.00013023637168080464,23.142509327811034,5.974500770160493,51.80107637241667,-1.7266127902036965,0.8599579074576758,0.004783839486994589,-16.12227990387447,45874.2875976563,5.31163494962652,47.03967994010575,50.27760337019088,Son La,Northern Midlands and Mountain Areas,Sop Cop,#F05223
